user1	user2
47	65
47	66
47	67
47	68
47	70
47	76
47	80
47	98
47	163
47	191
47	207
47	562
47	667
47	969
47	985
47	1011
47	1104
47	1170
47	1177
47	1182
47	1202
47	1458
47	1580
47	1587
47	1610
47	1634
47	1717
47	1720
47	1752
47	2988
47	3142
47	3518
47	4566
47	4567
47	4568
47	4569
47	4570
47	4571
47	4572
47	4573
47	4574
47	4575
47	4576
47	4577
47	4578
47	4579
47	4580
47	4581
47	4582
47	4583
47	4584
47	4585
47	4586
47	4587
47	4588
47	4589
47	4590
47	4591
47	4592
47	4593
47	4594
47	4595
47	4596
47	4597
47	4598
47	4599
47	4600
47	4601
47	4602
47	4603
47	4604
47	4605
47	4606
48	0
48	77
48	4607
48	4608
48	4609
48	4610
49	0
49	3
49	12
49	13
49	15
49	17
49	18
49	20
49	21
49	22
49	27
49	30
49	35
49	36
49	37
49	45
49	47
49	50
49	51
49	54
49	58
49	61
49	68
49	69
49	71
49	75
49	80
49	83
49	98
49	101
49	102
49	103
49	104
49	108
49	109
49	112
49	115
49	116
49	159
49	162
49	168
49	169
49	180
49	185
49	189
49	190
49	191
49	200
49	207
49	232
49	254
49	280
49	295
49	319
49	320
49	324
49	353
49	362
49	378
49	386
49	412
49	415
49	417
49	430
49	431
49	446
49	454
49	467
49	474
49	481
49	484
49	485
49	526
49	631
49	659
49	663
49	678
49	680
49	703
49	712
49	721
49	730
49	743
49	783
49	818
49	836
49	881
49	903
49	909
49	918
49	924
49	934
49	962
49	963
49	974
49	979
49	980
49	992
49	995
49	1003
49	1004
49	1005
49	1011
49	1017
49	1029
49	1057
49	1072
49	1096
49	1097
49	1099
49	1100
49	1102
49	1105
49	1109
49	1139
49	1140
49	1142
49	1143
49	1147
49	1148
49	1149
49	1150
49	1153
49	1154
49	1156
49	1159
49	1160
49	1161
49	1162
49	1163
49	1164
49	1168
49	1170
49	1171
49	1172
49	1175
49	1179
49	1180
49	1182
49	1183
49	1185
49	1186
49	1190
49	1191
49	1192
49	1194
49	1197
49	1199
49	1200
49	1207
49	1208
49	1209
49	1211
49	1212
49	1213
49	1214
49	1217
49	1218
49	1219
49	1220
49	1228
49	1232
49	1241
49	1242
49	1248
49	1249
49	1251
49	1253
49	1264
49	1271
49	1273
49	1277
49	1282
49	1300
49	1308
49	1309
49	1310
49	1315
49	1316
49	1317
49	1324
49	1333
49	1334
49	1339
49	1343
49	1344
49	1356
49	1361
49	1387
49	1410
49	1497
49	1498
49	1499
49	1500
49	1501
49	1503
49	1504
49	1506
49	1511
49	1515
49	1519
49	1521
49	1523
49	1525
49	1526
49	1528
49	1531
49	1532
49	1533
49	1535
49	1536
49	1538
49	1540
49	1541
49	1542
49	1544
49	1546
49	1553
49	1554
49	1557
49	1558
49	1559
49	1562
49	1563
49	1570
49	1573
49	1574
49	1578
49	1579
49	1581
49	1586
49	1587
49	1599
49	1600
49	1604
49	1607
49	1608
49	1609
49	1614
49	1615
49	1628
49	1629
49	1631
49	1633
49	1634
49	1639
49	1640
49	1641
49	1646
49	1647
49	1650
49	1651
49	1663
49	1665
49	1668
49	1675
49	1693
49	1700
49	1725
49	1751
49	1757
49	1771
49	1799
49	1814
49	1861
49	1890
49	1919
49	1937
49	1940
49	1968
49	1994
49	1999
49	2024
49	2043
49	2079
49	2090
49	2093
49	2102
49	2108
49	2173
49	2180
49	2189
49	2203
49	2243
49	2244
49	2245
49	2255
49	2282
49	2298
49	2306
49	2314
49	2318
49	2323
49	2359
49	2371
49	2387
49	2396
49	2397
49	2427
49	2432
49	2436
49	2439
49	2453
49	2469
49	2495
49	2536
49	2556
49	2605
49	2664
49	2726
49	2767
49	2772
49	2778
49	2786
49	2790
49	2934
49	2987
49	2988
49	2994
49	3097
49	3132
49	3149
49	3198
49	3211
49	3334
49	3417
49	3624
49	3682
49	3715
49	3924
49	3961
49	3979
49	4048
49	4085
49	4087
49	4171
49	4244
49	4293
49	4438
49	4547
49	4548
49	4611
49	4612
49	4613
49	4614
49	4615
49	4616
49	4617
49	4618
49	4619
49	4620
49	4621
49	4622
49	4623
49	4624
49	4625
49	4626
49	4627
49	4628
49	4629
49	4630
49	4631
49	4632
49	4633
49	4634
49	4635
49	4636
49	4637
49	4638
49	4639
49	4640
49	4641
49	4642
49	4643
49	4644
49	4645
49	4646
49	4647
49	4649
49	4650
49	4651
49	4652
49	4653
49	4654
49	4655
49	4656
49	4657
49	4658
49	4659
49	4660
49	4661
49	4662
49	4663
49	4664
49	4665
49	4666
49	4667
49	4668
49	4669
49	4670
49	4671
49	4672
49	4673
49	4674
49	4675
49	4676
49	4677
49	4678
49	4679
49	4680
49	4681
49	4682
49	4683
49	4684
49	4685
49	4686
49	4687
49	4688
49	4689
49	4690
49	4691
49	4692
49	4693
49	4694
49	4695
49	4696
49	4697
49	4698
49	4699
49	4700
49	4701
49	4702
49	4703
49	4704
49	4705
49	4706
49	4707
49	4708
49	4709
49	4710
49	4711
49	4712
49	4713
49	4714
49	4715
49	4716
49	4717
49	4718
49	4719
49	4720
49	4721
49	4722
49	4723
49	4724
49	4725
49	4726
49	4727
49	4728
49	4729
49	4730
49	4731
49	4732
49	4733
49	4734
49	4735
49	4736
49	4737
49	4738
49	4739
49	4740
49	4741
49	4742
49	4743
49	4744
49	4745
49	4746
49	4747
49	4748
49	4749
49	4750
49	4751
49	4752
49	4753
49	4754
49	4755
49	4756
49	4757
49	4758
49	4759
49	4760
49	4761
49	4762
49	4763
49	4764
49	4765
49	4766
49	4767
49	4768
49	4769
49	4770
49	4771
49	4772
49	4773
49	4774
49	4775
49	4776
49	4777
49	4778
49	4779
49	4780
49	4781
49	4782
49	4783
49	4784
49	4785
49	4786
49	4787
49	4788
49	4789
49	4790
49	4791
49	4792
49	4793
49	4794
49	4795
49	4796
49	4797
49	4798
49	4799
49	4800
49	4801
49	4802
49	4803
49	4804
49	4805
49	4806
49	4807
49	4808
49	4809
49	4810
49	4811
49	4812
49	4813
49	4814
49	4815
49	4816
49	4817
49	4818
49	4819
49	4820
49	4821
49	4822
49	4823
49	4824
49	4825
49	4826
49	4827
49	4828
49	4829
49	4830
49	4831
49	4832
49	4833
49	4834
49	4835
49	4836
49	4837
49	4838
49	4839
50	0
50	2
50	17
50	18
50	20
50	24
50	27
50	30
50	40
50	43
50	45
50	49
50	58
50	68
50	71
50	72
50	75
50	83
50	92
50	101
50	112
50	115
50	120
50	147
50	161
50	167
50	168
50	174
50	175
50	182
50	183
50	185
50	189
50	191
50	195
50	201
50	446
50	633
50	818
50	915
50	918
50	963
50	969
50	995
50	1096
50	1102
50	1140
50	1160
50	1161
50	1162
50	1171
50	1179
50	1190
50	1192
50	1208
50	1211
50	1219
50	1220
50	1232
50	1242
50	1244
50	1248
50	1253
50	1269
50	1282
50	1302
50	1350
50	1410
50	1437
50	1528
50	1540
50	1544
50	1553
50	1555
50	1583
50	1601
50	1631
50	1634
50	1641
50	1786
50	1794
50	1895
50	2105
50	2173
50	2229
50	2712
50	3211
50	3398
50	3399
50	4283
50	4404
50	4559
50	4629
50	4639
50	4664
50	4687
50	4692
50	4746
50	4769
50	4819
50	4840
50	4841
50	4842
50	4843
50	4844
50	4845
50	4846
50	4848
50	4849
50	4850
50	4851
50	4852
50	4853
50	4854
50	4855
50	4856
50	4857
50	4858
50	4859
50	4860
50	4861
50	4862
50	4863
50	4864
50	4865
50	4866
50	4867
50	4868
50	4869
50	4870
51	0
51	12
51	13
51	27
51	40
51	41
51	43
51	47
51	49
51	61
51	67
51	86
51	87
51	92
51	98
51	103
51	105
51	106
51	118
51	121
51	171
51	188
51	191
51	620
51	622
51	703
51	743
51	916
51	925
51	947
51	967
51	976
51	979
51	985
51	1158
51	1192
51	1214
51	1319
51	1321
51	1325
51	1588
51	3021
51	3590
51	3616
51	3626
51	4542
51	4619
51	4871
51	4872
51	4873
51	4874
51	4875
51	4876
51	4877
51	4878
51	4879
51	4880
51	4881
51	4882
51	4883
51	4884
52	0
52	20
52	29
52	30
52	45
52	67
52	102
52	185
52	570
52	908
52	969
52	1014
52	1570
52	1693
52	1696
52	1697
52	1698
52	1702
52	1706
52	1707
52	1708
52	1710
52	1711
52	1714
52	1716
52	1717
52	1721
52	1728
52	1730
52	1742
52	1744
52	1755
52	1756
52	1760
52	1762
52	1768
52	2229
52	2555
52	4885
52	4886
52	4887
52	4888
52	4889
52	4890
52	4891
52	4892
52	4893
52	4894
52	4895
52	4897
52	4898
52	4899
52	4900
53	0
53	10
53	28
53	60
53	77
53	1683
53	1685
53	1686
53	1687
53	1690
53	4607
53	4901
54	0
54	3
54	7
54	9
54	11
54	26
54	29
54	30
54	35
54	40
54	42
54	49
54	74
54	91
54	277
54	677
54	749
54	761
54	4902
54	4903
54	4904
54	4905
55	0
55	2
55	63
55	172
56	0
56	1
56	5
56	7
56	11
56	26
56	29
56	30
56	35
56	40
56	42
56	74
56	91
56	93
56	124
56	130
56	132
56	133
56	134
56	135
56	138
56	139
56	140
56	142
56	148
56	274
56	421
56	438
56	535
56	539
56	540
56	546
56	717
56	731
56	2556
56	4906
56	4907
56	4908
57	0
57	12
57	30
57	45
57	4909
58	0
58	7
58	17
58	18
58	20
58	27
58	30
58	40
58	45
58	49
58	50
58	68
58	71
58	75
58	80
58	83
58	103
58	105
58	112
58	115
58	189
58	191
58	677
58	1003
58	1096
58	1102
58	1160
58	1178
58	1180
58	1183
58	1186
58	1196
58	1201
58	1208
58	1211
58	1218
58	1219
58	1220
58	1226
58	1240
58	1242
58	1245
58	1248
58	1257
58	1258
58	1259
58	1269
58	1271
58	1273
58	1283
58	1526
58	1540
58	1639
58	2439
58	2894
58	3002
58	3425
58	4631
58	4673
58	4705
58	4718
58	4911
58	4912
59	0
59	60
59	4913
59	4914
59	4915
59	4916
59	4917
60	0
60	53
60	59
60	77
60	1688
60	4607
60	4608
60	4918
60	4919
60	4920
60	4921
61	0
61	8
61	12
61	13
61	17
61	27
61	29
61	30
61	31
61	34
61	35
61	37
61	40
61	41
61	43
61	45
61	47
61	49
61	51
61	67
61	72
61	86
61	92
61	112
61	121
61	162
61	168
61	171
61	183
61	189
61	200
61	703
61	889
61	894
61	900
61	907
61	916
61	925
61	947
61	949
61	954
61	967
61	976
61	979
61	1109
61	1160
61	1177
61	1199
61	1580
61	1610
61	2777
61	3625
61	3626
61	3627
61	4922
61	4923
61	4924
61	4925
61	4926
61	4927
61	4928
62	0
62	15
62	30
62	156
62	163
62	183
62	185
62	207
62	703
62	836
62	1095
62	1099
62	1103
62	1108
62	1115
62	1168
62	1310
62	2251
62	3732
62	4929
62	4930
63	0
63	2
63	34
63	55
63	172
64	12
64	30
64	921
65	0
65	30
65	41
65	47
65	70
65	191
65	212
65	1170
65	1575
65	1610
65	1747
65	3830
65	4583
65	4588
65	4931
65	4932
65	4933
65	4934
66	0
66	29
66	30
66	47
66	92
66	106
66	967
66	987
66	1324
66	1580
66	1700
66	4300
66	4935
66	4936
66	4937
66	4938
66	4939
66	4940
66	4941
66	4942
66	4943
67	0
67	13
67	20
67	27
67	29
67	30
67	35
67	36
67	37
67	47
67	51
67	52
67	61
67	75
67	80
67	86
67	87
67	92
67	98
67	102
67	105
67	106
67	112
67	118
67	143
67	153
67	162
67	169
67	171
67	175
67	178
67	185
67	210
67	214
67	620
67	696
67	743
67	773
67	875
67	878
67	903
67	908
67	916
67	969
67	974
67	976
67	979
67	985
67	995
67	1011
67	1017
67	1026
67	1037
67	1042
67	1087
67	1092
67	1139
67	1148
67	1156
67	1157
67	1159
67	1164
67	1166
67	1168
67	1177
67	1308
67	1309
67	1310
67	1320
67	1367
67	1393
67	1394
67	1498
67	1500
67	1570
67	1612
67	1693
67	1696
67	1697
67	1698
67	1702
67	1706
67	1707
67	1708
67	1710
67	1711
67	1714
67	1717
67	1719
67	1720
67	1730
67	1732
67	1739
67	1741
67	1742
67	1747
67	1756
67	1768
67	1936
67	1944
67	2062
67	2229
67	2356
67	2555
67	2915
67	2934
67	3384
67	3417
67	3792
67	3882
67	4736
67	4757
67	4871
67	4872
67	4885
67	4887
67	4892
67	4944
67	4945
67	4946
67	4947
67	4948
67	4949
67	4950
67	4951
67	4952
67	4953
67	4954
67	4955
67	4956
67	4957
67	4958
67	4959
67	4960
67	4961
67	4962
67	4963
67	4964
67	4965
67	4966
67	4967
67	4968
67	4969
67	4970
67	4971
67	4972
67	4973
67	4974
68	0
68	17
68	18
68	20
68	27
68	37
68	47
68	49
68	50
68	58
68	75
68	80
68	83
68	101
68	103
68	104
68	105
68	106
68	112
68	115
68	116
68	146
68	183
68	189
68	191
68	280
68	412
68	836
68	909
68	1003
68	1096
68	1102
68	1149
68	1150
68	1156
68	1160
68	1175
68	1178
68	1182
68	1183
68	1196
68	1208
68	1211
68	1213
68	1220
68	1228
68	1242
68	1248
68	1251
68	1253
68	1269
68	1280
68	1283
68	1324
68	1334
68	1387
68	1393
68	1500
68	1506
68	1526
68	1540
68	1544
68	1553
68	1600
68	1608
68	1614
68	2740
68	4547
68	4559
68	4664
68	4676
68	4711
68	4736
68	4746
68	4769
68	4804
68	4842
68	4854
68	4859
68	4976
68	4977
68	4978
68	4979
68	4980
68	4981
68	4982
69	0
69	30
69	40
69	49
69	99
69	102
69	109
69	115
69	116
69	117
69	189
69	280
69	362
69	389
69	454
69	457
69	477
69	485
69	505
69	689
69	730
69	808
69	824
69	825
69	959
69	981
69	984
69	986
69	1013
69	1017
69	1027
69	1029
69	1033
69	1040
69	1051
69	1059
69	1239
69	1271
69	1353
69	1501
69	1505
69	1578
69	1628
69	1640
69	1648
69	1664
69	1668
69	1729
69	1815
69	1898
69	2262
69	2410
69	2453
69	2748
69	3253
69	3540
69	3773
69	3885
69	4300
69	4357
69	4441
69	4627
69	4639
69	4710
69	4723
69	4767
69	4768
69	4793
69	4843
69	4880
69	4983
69	4984
69	4985
69	4986
69	4987
69	4988
69	4989
69	4990
69	4991
69	4992
69	4993
69	4994
69	4995
69	4996
69	4997
69	4998
69	4999
69	5000
69	5001
69	5002
69	5003
69	5004
69	5005
69	5006
69	5007
69	5008
69	5009
69	5010
69	5011
69	5012
69	5013
69	5014
69	5015
69	5016
69	5017
69	5018
69	5019
69	5020
69	5021
69	5022
69	5023
69	5024
69	5025
69	5026
69	5027
69	5028
69	5029
69	5030
69	5032
69	5033
69	5034
69	5035
69	5036
69	5037
69	5038
69	5039
69	5040
69	5042
69	5043
69	5044
69	5045
69	5046
69	5047
69	5048
69	5049
69	5050
69	5051
69	5052
69	5053
69	5054
69	5055
69	5057
69	5058
69	5059
69	5061
69	5062
69	5063
69	5064
69	5067
69	5068
69	5069
69	5072
69	5073
69	5075
69	5076
69	5077
69	5078
69	5079
70	0
70	30
70	47
70	65
70	5080
70	5081
71	0
71	17
71	18
71	27
71	37
71	40
71	49
71	50
71	58
71	83
71	115
71	280
71	1161
71	1178
71	1180
71	1208
71	1242
71	1248
71	1251
71	1635
71	1651
71	4778
71	4840
71	5082
71	5083
72	0
72	27
72	30
72	50
72	61
72	5084
72	5085
72	5086
72	5087
72	5088
73	0
74	0
74	1
74	4
74	5
74	7
74	11
74	12
74	26
74	29
74	30
74	35
74	40
74	42
74	45
74	54
74	56
74	91
74	93
74	97
74	124
74	134
74	135
74	139
74	140
74	142
74	149
74	163
74	235
74	274
74	301
74	421
74	438
74	535
74	649
74	1861
74	1901
74	2133
74	2934
74	5089
74	5090
75	0
75	17
75	18
75	20
75	21
75	27
75	30
75	49
75	50
75	58
75	67
75	68
75	80
75	82
75	83
75	101
75	103
75	104
75	105
75	106
75	109
75	112
75	115
75	116
75	183
75	189
75	191
75	280
75	783
75	896
75	980
75	1003
75	1096
75	1102
75	1105
75	1139
75	1140
75	1150
75	1158
75	1159
75	1160
75	1163
75	1168
75	1171
75	1175
75	1178
75	1182
75	1183
75	1196
75	1200
75	1208
75	1211
75	1213
75	1220
75	1226
75	1228
75	1241
75	1242
75	1244
75	1246
75	1248
75	1249
75	1251
75	1269
75	1271
75	1273
75	1280
75	1281
75	1283
75	1310
75	1324
75	1334
75	1500
75	1526
75	1532
75	1540
75	1541
75	1544
75	1585
75	1589
75	1591
75	1609
75	1631
75	1634
75	1638
75	1639
75	1652
75	1666
75	1799
75	2043
75	2079
75	2209
75	2243
75	2282
75	2306
75	2366
75	2786
75	3961
75	4658
75	4664
75	4676
75	4682
75	4687
75	4694
75	4701
75	4703
75	4711
75	4746
75	4757
75	4767
75	4784
75	4790
75	4799
75	4804
75	4976
75	4981
75	5022
75	5091
75	5092
75	5093
75	5094
75	5095
75	5096
75	5097
75	5098
75	5099
75	5100
75	5101
75	5102
75	5103
75	5104
75	5105
75	5106
75	5107
75	5108
75	5109
75	5110
75	5111
75	5112
75	5113
75	5114
75	5115
75	5116
75	5117
75	5118
75	5119
76	0
76	29
76	40
76	47
76	1177
76	1201
76	1580
76	1610
76	1720
76	2777
76	4583
76	4588
76	4592
76	5064
76	5120
76	5121
76	5122
76	5123
76	5124
76	5125
76	5126
76	5127
77	0
77	10
77	28
77	48
77	53
77	60
77	1687
77	1688
77	4607
77	4608
77	4609
77	4610
77	4918
77	4919
77	4921
77	5128
77	5129
77	5130
77	5131
78	0
78	30
78	45
78	223
78	234
78	1514
78	3922
78	5132
78	5133
78	5134
78	5135
78	5136
78	5137
78	5138
78	5139
78	5140
78	5141
78	5142
78	5143
79	0
79	2
79	10
79	33
79	114
79	838
79	839
79	842
79	843
79	844
79	847
79	5144
80	0
80	18
80	20
80	27
80	30
80	47
80	49
80	58
80	67
80	68
80	75
80	83
80	101
80	103
80	104
80	105
80	109
80	112
80	115
80	168
80	191
80	280
80	370
80	412
80	703
80	773
80	896
80	918
80	962
80	980
80	1001
80	1003
80	1004
80	1096
80	1105
80	1107
80	1139
80	1140
80	1158
80	1159
80	1160
80	1164
80	1168
80	1175
80	1182
80	1208
80	1213
80	1222
80	1228
80	1241
80	1246
80	1248
80	1251
80	1253
80	1256
80	1281
80	1310
80	1321
80	1324
80	1334
80	1387
80	1437
80	1500
80	1526
80	1528
80	1532
80	1534
80	1540
80	1544
80	1580
80	1596
80	1604
80	1609
80	1631
80	1634
80	1641
80	1666
80	1699
80	1725
80	1853
80	2043
80	2062
80	2168
80	2243
80	2306
80	2359
80	2469
80	2836
80	3140
80	3577
80	3690
80	3846
80	4194
80	4376
80	4623
80	4624
80	4642
80	4658
80	4664
80	4667
80	4676
80	4682
80	4686
80	4687
80	4705
80	4732
80	4742
80	4770
80	4804
80	4882
80	4976
80	4981
80	5085
80	5094
80	5095
80	5097
80	5098
80	5106
80	5108
80	5111
80	5118
80	5145
80	5146
80	5147
80	5148
80	5149
80	5150
80	5151
80	5152
80	5153
80	5154
80	5155
80	5156
80	5157
80	5158
80	5159
80	5160
80	5161
80	5162
80	5163
80	5164
80	5165
80	5166
80	5167
80	5168
80	5169
80	5170
80	5171
80	5172
80	5173
80	5174
80	5175
80	5176
80	5177
80	5178
80	5179
80	5180
80	5181
80	5182
80	5183
80	5184
80	5185
80	5186
80	5187
80	5188
80	5189
80	5190
80	5191
80	5192
80	5193
80	5194
80	5195
80	5196
80	5197
80	5198
81	0
81	88
81	954
82	0
82	30
82	75
82	117
82	121
82	191
82	1403
82	1833
82	1919
82	5199
82	5200
82	5201
82	5202
82	5203
82	5204
82	5205
83	0
83	17
83	18
83	20
83	27
83	30
83	36
83	45
83	49
83	50
83	58
83	68
83	71
83	75
83	80
83	95
83	101
83	103
83	108
83	112
83	115
83	156
83	161
83	169
83	174
83	182
83	183
83	189
83	190
83	191
83	836
83	948
83	969
83	1003
83	1096
83	1102
83	1138
83	1139
83	1140
83	1152
83	1160
83	1175
83	1178
83	1180
83	1191
83	1196
83	1208
83	1209
83	1211
83	1218
83	1220
83	1226
83	1232
83	1240
83	1248
83	1250
83	1252
83	1253
83	1255
83	1257
83	1259
83	1262
83	1266
83	1269
83	1270
83	1272
83	1273
83	1278
83	1280
83	1282
83	1410
83	1505
83	1540
83	1564
83	1631
83	1634
83	1915
83	1987
83	2082
83	2163
83	2167
83	2173
83	2189
83	2195
83	2283
83	2360
83	2364
83	2410
83	2593
83	2610
83	2836
83	3154
83	3284
83	3295
83	4320
83	4617
83	4665
83	4676
83	4718
83	4786
83	4804
83	4985
83	5152
83	5206
83	5207
83	5208
83	5209
83	5210
83	5211
83	5212
83	5213
83	5214
83	5215
83	5216
83	5217
83	5218
83	5219
83	5220
83	5221
83	5222
83	5223
83	5224
83	5225
83	5226
83	5227
83	5228
83	5229
83	5230
83	5231
83	5232
83	5233
83	5234
83	5235
83	5236
83	5237
83	5238
83	5239
83	5240
83	5241
83	5242
83	5243
83	5244
83	5245
83	5246
83	5247
83	5248
83	5249
83	5250
84	0
84	2
84	34
84	1355
84	5251
85	0
85	120
86	0
86	13
86	43
86	51
86	61
86	67
86	105
86	106
86	118
86	916
86	925
86	967
86	976
86	979
86	1023
86	1024
86	1321
86	1353
86	1682
86	2093
86	2956
86	4657
86	4871
86	5252
86	5253
86	5254
86	5255
86	5256
86	5257
86	5258
86	5259
86	5260
86	5261
86	5262
86	5263
86	5264
86	5265
86	5266
86	5267
87	0
87	13
87	27
87	43
87	51
87	67
87	88
87	98
87	105
87	106
87	582
87	966
87	1853
87	5268
87	5269
87	5270
87	5271
87	5272
87	5273
87	5274
87	5275
87	5276
87	5277
87	5278
87	5279
87	5280
87	5281
87	5282
87	5283
87	5284
88	0
88	13
88	30
88	31
88	43
88	81
88	87
88	106
88	112
88	120
88	121
88	446
88	1109
88	1177
88	1403
88	1410
88	1500
88	3363
88	4559
88	5285
88	5286
88	5287
88	5288
88	5289
88	5290
88	5291
88	5292
88	5293
88	5294
88	5295
88	5296
88	5297
88	5298
88	5299
89	0
89	30
89	5300
89	5301
89	5302
89	5303
89	5304
90	0
90	30
90	1124
90	1126
90	5305
91	0
91	1
91	4
91	5
91	7
91	11
91	12
91	26
91	29
91	30
91	42
91	54
91	56
91	74
91	93
91	97
91	135
91	137
91	140
91	148
91	540
91	548
91	713
91	1470
91	3063
91	3437
91	5306
91	5307
92	0
92	13
92	17
92	29
92	35
92	50
92	51
92	61
92	66
92	67
92	106
92	162
92	743
92	773
92	833
92	888
92	914
92	916
92	967
92	976
92	979
92	987
92	1324
92	1751
92	1767
92	1873
92	1944
92	2062
92	4937
92	5308
92	5309
92	5310
92	5311
92	5312
92	5313
93	0
93	1
93	4
93	5
93	7
93	11
93	30
93	35
93	38
93	42
93	45
93	56
93	74
93	91
93	135
93	137
93	140
93	531
93	535
93	548
93	2802
94	0
94	30
94	37
94	112
94	1182
95	0
95	30
95	83
95	109
95	110
95	305
95	375
95	1646
95	1816
95	1971
95	3558
95	3732
95	4793
95	5314
95	5315
95	5316
95	5317
95	5318
95	5319
95	5320
95	5321
95	5322
95	5323
95	5324
95	5325
95	5326
95	5327
95	5328
95	5329
95	5330
95	5331
95	5332
95	5333
95	5334
95	5335
95	5336
95	5337
95	5338
95	5339
95	5340
95	5341
95	5342
95	5343
95	5344
95	5345
95	5346
95	5347
95	5348
95	5349
95	5350
95	5351
95	5352
95	5353
95	5354
95	5355
95	5356
95	5357
95	5358
95	5359
95	5360
95	5361
95	5362
95	5363
96	0
96	5364
97	0
97	1
97	5
97	7
97	11
97	26
97	30
97	35
97	38
97	42
97	74
97	91
97	134
97	531
97	535
97	3063
97	5365
97	5366
97	5367
97	5368
97	5369
97	5370
97	5371
97	5372
98	0
98	13
98	27
98	43
98	47
98	49
98	51
98	67
98	87
98	105
98	967
98	1321
98	3882
98	4871
98	4968
98	5271
98	5272
98	5275
98	5277
98	5278
98	5280
98	5281
98	5284
98	5373
98	5374
99	0
99	30
99	69
99	117
99	825
99	1505
99	1531
99	2358
99	4639
99	4710
99	4728
99	5005
99	5288
99	5294
99	5375
99	5376
99	5377
99	5378
99	5379
99	5380
99	5381
99	5382
99	5383
99	5384
99	5385
99	5386
99	5387
99	5388
99	5389
99	5390
99	5391
99	5392
100	0
100	10
101	0
101	21
101	24
101	27
101	49
101	50
101	68
101	75
101	80
101	83
101	104
101	112
101	115
101	189
101	731
101	1096
101	1099
101	1102
101	1163
101	1183
101	1208
101	1211
101	1248
101	1253
101	1269
101	1271
101	1281
101	1436
101	1437
101	1544
101	1608
101	4393
101	4676
101	4769
101	4799
101	4856
101	5041
101	5052
101	5175
101	5393
101	5394
101	5395
101	5396
101	5397
101	5398
101	5399
102	0
102	29
102	30
102	35
102	36
102	49
102	52
102	67
102	69
102	109
102	116
102	157
102	185
102	191
102	200
102	202
102	221
102	277
102	297
102	305
102	375
102	446
102	448
102	491
102	503
102	516
102	527
102	528
102	703
102	730
102	836
102	908
102	915
102	969
102	977
102	1033
102	1055
102	1231
102	1253
102	1567
102	1570
102	1645
102	1693
102	1695
102	1696
102	1697
102	1698
102	1702
102	1707
102	1714
102	1721
102	1722
102	1730
102	1732
102	1737
102	1739
102	1741
102	1756
102	1758
102	1762
102	1766
102	1768
102	1775
102	1787
102	1861
102	1870
102	1898
102	1968
102	2147
102	2189
102	2217
102	2222
102	2229
102	2239
102	2278
102	2284
102	2293
102	2314
102	2374
102	2413
102	2432
102	2475
102	2495
102	2513
102	2555
102	2630
102	2724
102	3393
102	3398
102	3399
102	3504
102	3530
102	3792
102	4057
102	4186
102	4236
102	4312
102	4530
102	4696
102	4723
102	4767
102	4769
102	4770
102	4793
102	4826
102	4835
102	4841
102	4880
102	4886
102	4887
102	4888
102	4889
102	4890
102	4892
102	4893
102	4899
102	4947
102	4949
102	4951
102	4952
102	4959
102	4961
102	4964
102	4973
102	4974
102	5026
102	5038
102	5062
102	5066
102	5202
102	5268
102	5269
102	5270
102	5273
102	5391
102	5400
102	5401
102	5402
102	5403
102	5404
102	5405
102	5406
102	5407
102	5408
102	5409
102	5410
102	5411
102	5412
102	5413
102	5414
102	5415
102	5416
102	5417
102	5418
102	5419
102	5420
102	5421
102	5422
102	5423
102	5425
102	5426
102	5427
102	5428
102	5429
102	5430
102	5431
102	5432
102	5433
102	5434
102	5435
102	5436
102	5437
102	5438
102	5439
102	5440
102	5441
102	5442
102	5443
102	5444
102	5445
102	5446
102	5447
102	5448
102	5449
102	5450
102	5451
102	5452
102	5453
102	5454
102	5455
102	5456
102	5457
102	5458
102	5459
102	5460
102	5461
102	5462
102	5463
102	5464
102	5465
102	5466
102	5467
102	5468
102	5469
102	5470
102	5471
102	5472
102	5473
102	5474
102	5475
102	5476
102	5477
102	5478
102	5479
102	5480
102	5481
102	5482
102	5483
102	5484
102	5485
102	5486
102	5487
102	5488
102	5489
102	5490
102	5491
102	5492
102	5493
102	5494
102	5495
102	5496
102	5497
102	5498
102	5499
102	5500
102	5501
102	5502
102	5503
102	5504
102	5505
102	5506
102	5507
102	5508
102	5509
102	5510
102	5511
102	5512
102	5513
102	5514
102	5515
102	5516
102	5517
102	5518
102	5519
102	5520
102	5521
102	5522
102	5523
102	5524
102	5525
102	5526
102	5527
102	5528
102	5529
102	5530
102	5531
102	5532
102	5533
102	5534
102	5535
102	5536
102	5537
102	5538
102	5539
102	5540
102	5541
102	5542
102	5543
102	5544
102	5545
102	5546
102	5547
102	5548
102	5549
102	5550
102	5551
102	5552
102	5553
102	5554
102	5555
102	5556
102	5557
102	5558
102	5559
102	5560
102	5561
102	5562
102	5563
102	5564
102	5565
102	5566
102	5567
102	5568
102	5569
102	5570
102	5571
103	0
103	17
103	18
103	30
103	36
103	40
103	49
103	51
103	58
103	68
103	75
103	80
103	83
103	112
103	115
103	280
103	378
103	580
103	995
103	1003
103	1051
103	1096
103	1160
103	1178
103	1179
103	1180
103	1192
103	1201
103	1208
103	1218
103	1219
103	1226
103	1242
103	1244
103	1246
103	1248
103	1251
103	1255
103	1259
103	1269
103	1271
103	1273
103	1278
103	1280
103	1283
103	1344
103	1348
103	1350
103	1351
